"trial"	"deck"	"gain"	"loss"	"subjID"
70	1	100	0	497
71	1	100	0	497
72	1	100	-300	497
73	1	100	0	497
74	1	100	-350	497
75	2	100	0	497
76	2	100	0	497
77	2	100	-1250	497
78	1	100	0	497
79	2	100	0	497
80	2	100	0	497
81	2	100	0	497
82	2	100	0	497
83	2	100	0	497
84	2	100	0	497
85	2	100	0	497
86	2	100	0	497
87	2	100	0	497
88	2	100	0	497
89	4	50	0	497
90	4	50	0	497
91	4	50	0	497
92	4	50	0	497
93	4	50	0	497
94	4	50	0	497
95	4	50	0	497
96	4	50	-250	497
97	4	50	0	497
98	4	50	0	497
99	4	50	0	497
100	3	50	-50	497
1	4	50	0	498
2	3	50	0	498
3	1	100	0	498
4	2	100	0	498
5	4	50	0	498
6	3	50	0	498
7	1	100	0	498
8	2	100	0	498
9	2	100	0	498
10	2	100	0	498
11	2	100	0	498
12	2	100	0	498
13	1	100	-150	498
14	2	100	0	498
15	2	100	0	498
16	2	100	-1250	498
17	4	50	0	498
18	4	50	0	498
19	3	50	-50	498
20	4	50	0	498
21	4	50	0	498
22	4	50	0	498
23	4	50	0	498
24	4	50	0	498
25	4	50	-250	498
26	2	100	0	498
27	2	100	0	498
28	1	100	0	498
29	4	50	0	498
30	2	100	0	498
31	3	50	0	498
32	4	50	0	498
33	2	100	0	498
34	1	100	-300	498
35	2	100	-1250	498
36	4	50	0	498
37	4	50	0	498
38	4	50	0	498
39	4	50	0	498
40	4	50	0	498
41	4	50	0	498
42	4	50	0	498
43	4	50	-250	498
44	3	50	-50	498
45	2	100	0	498
46	2	100	0	498
47	2	100	0	498
48	2	100	0	498
49	2	100	0	498
50	2	100	0	498
51	2	100	-1250	498
52	1	100	0	498
53	3	50	0	498
54	4	50	0	498
55	2	100	0	498
56	1	100	-200	498
57	2	100	0	498
58	4	50	0	498
59	3	50	-50	498
60	4	50	0	498
61	4	50	0	498
62	4	50	0	498
63	4	50	0	498
64	2	100	0	498
65	2	100	0	498
66	2	100	0	498
67	3	50	0	498
68	3	50	-50	498
69	1	100	0	498
70	1	100	-250	498
71	4	50	0	498
72	4	50	0	498
73	4	50	-250	498
74	2	100	0	498
75	2	100	0	498
76	3	50	-50	498
77	1	100	-350	498
78	4	50	0	498
79	4	50	0	498
80	4	50	0	498
81	4	50	0	498
82	4	50	0	498
83	4	50	-250	498
84	2	100	0	498
85	2	100	0	498
86	1	100	0	498
87	1	100	-350	498
88	2	100	0	498
89	2	100	-1250	498
90	4	50	0	498
91	4	50	0	498
92	4	50	0	498
93	4	50	0	498
94	4	50	0	498
95	4	50	0	498
96	4	50	0	498
97	4	50	0	498
98	4	50	0	498
99	4	50	0	498
100	4	50	0	498
1	1	100	0	499
2	3	50	0	499
3	2	100	0	499
4	4	50	0	499
5	1	100	0	499
6	3	50	0	499
7	2	100	0	499
8	4	50	0	499
9	1	100	-150	499
10	3	50	-50	499
11	2	100	0	499
12	4	50	0	499
13	1	100	0	499
14	3	50	0	499
15	2	100	0	499
16	4	50	0	499
17	1	100	-300	499
18	3	50	-50	499
19	2	100	0	499
20	4	50	0	499
21	1	100	0	499
22	3	50	0	499
23	2	100	0	499
24	4	50	0	499
25	1	100	-200	499
26	3	50	-50	499
27	2	100	0	499
28	4	50	0	499
29	1	100	0	499
30	3	50	0	499
31	2	100	0	499
32	4	50	0	499
33	1	100	-250	499
34	3	50	-50	499
35	2	100	-1250	499
36	4	50	0	499
37	4	50	-250	499
38	2	100	0	499
39	3	50	-50	499
40	1	100	-350	499
41	4	50	0	499
42	2	100	0	499
43	3	50	0	499
44	1	100	0	499
45	4	50	0	499
46	2	100	0	499
47	3	50	-25	499
48	1	100	-350	499
49	4	50	0	499
50	2	100	0	499
51	3	50	-75	499
52	1	100	0	499
53	1	100	-250	499
54	3	50	0	499
55	4	50	0	499
56	2	100	-1250	499
57	1	100	-200	499
58	3	50	0	499
59	4	50	0	499
60	2	100	0	499
61	1	100	0	499
62	3	50	0	499
63	4	50	0	499
64	2	100	0	499
65	1	100	-300	499
66	3	50	-25	499
67	4	50	0	499
68	2	100	0	499
69	1	100	-150	499
70	3	50	-75	499
71	4	50	0	499
72	2	100	0	499
73	1	100	0	499
74	3	50	-50	499
75	4	50	0	499
76	2	100	0	499
77	1	100	0	499
78	3	50	0	499
79	4	50	-250	499
80	2	100	0	499
81	1	100	0	499
82	3	50	0	499
83	4	50	0	499
84	2	100	-1250	499
85	1	100	-300	499
86	3	50	0	499
87	4	50	0	499
88	2	100	0	499
89	1	100	0	499
90	3	50	0	499
91	4	50	0	499
92	2	100	0	499
93	1	100	-350	499
94	3	50	-50	499
95	4	50	0	499
96	2	100	0	499
97	2	100	0	499
98	2	100	0	499
99	2	100	0	499
100	2	100	0	499
1	2	100	0	500
2	2	100	0	500
3	1	100	0	500
4	1	100	0	500
5	3	50	0	500
6	4	50	0	500
7	3	50	0	500
8	1	100	-150	500
9	1	100	0	500
10	2	100	0	500
11	2	100	0	500
12	2	100	0	500
13	4	50	0	500
14	4	50	0	500
15	4	50	0	500
16	3	50	-50	500
17	3	50	0	500
18	3	50	-50	500
19	1	100	-300	500
20	2	100	0	500
21	2	100	0	500
22	2	100	0	500
23	4	50	0	500
24	4	50	0	500
25	4	50	0	500
26	3	50	0	500
27	3	50	-50	500
28	1	100	0	500
29	1	100	-200	500
30	2	100	-1250	500
31	2	100	0	500
32	2	100	0	500
33	2	100	0	500
34	4	50	0	500
35	4	50	0	500
36	4	50	-250	500
37	2	100	0	500
38	2	100	-1250	500
39	3	50	0	500
40	3	50	-50	500
41	3	50	-50	500
42	4	50	0	500
43	4	50	0	500
44	2	100	0	500
45	2	100	0	500
46	2	100	0	500
47	2	100	0	500
48	2	100	0	500
49	2	100	0	500
50	2	100	-1250	500
51	2	100	0	500
52	2	100	0	500
53	2	100	0	500
54	2	100	0	500
55	2	100	0	500
56	4	50	0	500
57	4	50	0	500
58	4	50	0	500
59	4	50	0	500
60	4	50	0	500
61	4	50	0	500
62	4	50	0	500
63	4	50	-250	500
64	3	50	0	500
65	3	50	-25	500
66	3	50	-75	500
67	1	100	0	500
68	1	100	-250	500
69	2	100	0	500
70	2	100	0	500
71	2	100	0	500
72	3	50	0	500
73	3	50	0	500
74	3	50	0	500
75	1	100	-350	500
76	1	100	0	500
77	1	100	-350	500
78	4	50	0	500
79	4	50	0	500
80	4	50	0	500
81	4	50	0	500
82	3	50	-25	500
83	3	50	-75	500
84	3	50	-50	500
85	3	50	0	500
86	3	50	0	500
87	3	50	0	500
88	3	50	0	500
89	3	50	-50	500
90	1	100	0	500
91	1	100	-250	500
92	3	50	-25	500
93	1	100	-200	500
94	1	100	0	500
95	1	100	-300	500
96	3	50	-50	500
97	4	50	0	500
98	3	50	0	500
99	4	50	0	500
100	3	50	0	500
1	3	50	0	501
2	4	50	0	501
3	4	50	0	501
4	3	50	0	501
5	4	50	0	501
6	3	50	-50	501
7	3	50	0	501
8	3	50	-50	501
9	4	50	0	501
10	4	50	0	501
11	4	50	0	501
12	4	50	0	501
13	1	100	0	501
14	2	100	0	501
15	3	50	0	501
16	3	50	-50	501
17	3	50	0	501
18	3	50	-50	501
19	3	50	-50	501
20	4	50	0	501
21	3	50	0	501
22	2	100	0	501
23	2	100	0	501
24	2	100	0	501
25	2	100	0	501
26	2	100	0	501
27	1	100	0	501
28	1	100	-150	501
29	1	100	0	501
30	1	100	-300	501
31	2	100	0	501
32	2	100	0	501
33	2	100	-1250	501
34	4	50	0	501
35	4	50	-250	501
36	3	50	-25	501
37	3	50	-75	501
38	4	50	0	501
39	4	50	0	501
40	4	50	0	501
41	4	50	0	501
42	4	50	0	501
43	4	50	0	501
44	3	50	0	501
45	2	100	0	501
46	1	100	0	501
47	4	50	0	501
48	3	50	0	501
49	3	50	0	501
50	4	50	0	501
51	4	50	0	501
52	3	50	-25	501
53	3	50	-75	501
54	3	50	-50	501
55	3	50	0	501
56	3	50	0	501
57	3	50	0	501
58	3	50	0	501
59	3	50	-50	501
60	3	50	-25	501
61	3	50	-50	501
62	3	50	0	501
63	3	50	0	501
64	3	50	-75	501
65	3	50	-50	501
66	3	50	0	501
67	3	50	0	501
68	3	50	0	501
69	4	50	-250	501
70	4	50	0	501
71	2	100	0	501
72	1	100	-200	501
73	1	100	0	501
74	3	50	-25	501
75	3	50	-25	501
76	3	50	0	501
77	4	50	0	501
78	4	50	0	501
79	3	50	-75	501
80	3	50	0	501
81	2	100	0	501
82	1	100	-250	501
83	1	100	-350	501
84	1	100	0	501
85	3	50	-50	501
86	3	50	-25	501
87	3	50	0	501
88	4	50	0	501
89	2	100	0	501
90	1	100	-350	501
91	1	100	0	501
92	3	50	0	501
93	4	50	0	501
94	2	100	-1250	501
95	2	100	0	501
96	1	100	-250	501
97	4	50	0	501
98	4	50	0	501
99	3	50	-50	501
100	3	50	0	501
1	1	100	0	502
2	4	50	0	502
3	3	50	0	502
4	1	100	0	502
5	2	100	0	502
6	3	50	0	502
7	1	100	-150	502
8	2	100	0	502
9	2	100	0	502
10	4	50	0	502
11	3	50	-50	502
12	2	100	0	502
13	1	100	0	502
14	2	100	0	502
15	1	100	-300	502
16	3	50	0	502
17	2	100	0	502
18	4	50	0	502
19	2	100	0	502
20	1	100	0	502
21	1	100	-200	502
22	3	50	-50	502
23	2	100	0	502
24	4	50	0	502
25	4	50	0	502
26	2	100	-1250	502
27	1	100	0	502
28	1	100	-250	502
29	3	50	0	502
30	4	50	0	502
31	3	50	-50	502
32	1	100	-350	502
33	2	100	0	502
34	2	100	0	502
35	4	50	0	502
36	4	50	0	502
37	4	50	0	502
38	4	50	-250	502
39	2	100	0	502
40	2	100	0	502
41	1	100	0	502
42	1	100	-350	502
43	1	100	0	502
44	3	50	0	502
45	2	100	-1250	502
46	1	100	-250	502
47	4	50	0	502
48	4	50	0	502
49	4	50	0	502
50	1	100	-200	502
51	3	50	-50	502
52	2	100	0	502
53	2	100	0	502
54	4	50	0	502
55	1	100	0	502
56	3	50	-50	502
57	2	100	0	502
58	4	50	0	502
59	1	100	-300	502
60	4	50	0	502
61	1	100	-150	502
62	3	50	0	502
63	2	100	0	502
64	2	100	0	502
65	4	50	0	502
66	1	100	0	502
67	2	100	0	502
68	3	50	-25	502
69	1	100	0	502
70	2	100	-1250	502
71	2	100	0	502
72	3	50	-75	502
73	3	50	0	502
74	3	50	0	502
75	1	100	0	502
76	1	100	-300	502
77	4	50	0	502
78	4	50	0	502
79	4	50	-250	502
80	4	50	0	502
81	4	50	0	502
82	2	100	0	502
83	2	100	0	502
84	2	100	0	502
85	2	100	0	502
86	1	100	0	502
87	3	50	0	502
88	1	100	-350	502
89	1	100	0	502
90	1	100	-200	502
91	4	50	0	502
92	1	100	-250	502
93	3	50	-25	502
94	2	100	0	502
95	2	100	0	502
96	2	100	0	502
97	2	100	0	502
98	2	100	0	502
99	2	100	-1250	502
100	4	50	0	502
1	2	100	0	503
2	4	50	0	503
3	1	100	0	503
4	3	50	0	503
5	4	50	0	503
6	2	100	0	503
7	1	100	0	503
8	3	50	0	503
9	4	50	0	503
10	2	100	0	503
11	1	100	-150	503
12	4	50	0	503
13	2	100	0	503
14	3	50	-50	503
15	1	100	0	503
16	4	50	0	503
17	2	100	0	503
18	3	50	0	503
19	1	100	-300	503
20	2	100	0	503
21	3	50	-50	503
22	4	50	0	503
23	1	100	0	503
24	2	100	0	503
25	3	50	0	503
26	1	100	-200	503
27	4	50	0	503
28	3	50	-50	503
29	2	100	0	503
30	1	100	0	503
31	4	50	0	503
32	3	50	0	503
33	2	100	-1250	503
34	1	100	-250	503
35	4	50	0	503
36	3	50	-50	503
37	2	100	0	503
38	1	100	-350	503
39	4	50	-250	503
40	1	100	0	503
41	2	100	0	503
42	3	50	-50	503
43	1	100	-350	503
44	4	50	0	503
45	3	50	0	503
46	2	100	0	503
47	1	100	0	503
48	4	50	0	503
49	2	100	0	503
50	3	50	-25	503
51	1	100	-250	503
52	4	50	0	503
53	1	100	-200	503
54	3	50	-75	503
55	2	100	-1250	503
56	1	100	0	503
57	4	50	0	503
58	3	50	0	503
59	2	100	0	503
60	1	100	-300	503
61	4	50	0	503
62	2	100	0	503
63	3	50	0	503
64	1	100	-150	503
65	4	50	0	503
66	2	100	0	503
67	3	50	0	503
68	1	100	0	503
69	4	50	0	503
70	2	100	0	503
71	3	50	-25	503
72	1	100	0	503
73	4	50	0	503
74	2	100	0	503
75	1	100	0	503
76	3	50	-75	503
77	4	50	0	503
78	2	100	0	503
79	1	100	-300	503
80	3	50	-50	503
81	2	100	-1250	503
82	1	100	0	503
83	4	50	-250	503
84	2	100	0	503
85	3	50	0	503
86	1	100	-350	503
87	4	50	0	503
88	2	100	0	503
89	3	50	0	503
90	1	100	0	503
91	4	50	0	503
92	2	100	0	503
93	3	50	0	503
94	1	100	-200	503
95	4	50	0	503
96	2	100	0	503
97	3	50	0	503
98	1	100	-250	503
99	4	50	0	503
100	4	50	0	503
1	3	50	0	504
2	3	50	0	504
3	3	50	-50	504
4	4	50	0	504
5	4	50	0	504
6	4	50	0	504
7	2	100	0	504
8	2	100	0	504
9	2	100	0	504
10	2	100	0	504
11	2	100	0	504
12	2	100	0	504
13	2	100	0	504
14	2	100	0	504
15	2	100	-1250	504
16	1	100	0	504
17	1	100	0	504
18	1	100	-150	504
19	3	50	0	504
20	3	50	-50	504
21	4	50	0	504
22	4	50	0	504
23	4	50	0	504
24	4	50	0	504
25	4	50	0	504
26	4	50	0	504
27	4	50	-250	504
28	3	50	0	504
29	3	50	-50	504
30	1	100	0	504
31	1	100	-300	504
32	2	100	0	504
33	2	100	0	504
34	2	100	0	504
35	2	100	0	504
36	2	100	-1250	504
37	3	50	0	504
38	3	50	-50	504
39	4	50	0	504
40	4	50	0	504
41	4	50	0	504
42	4	50	0	504
43	4	50	0	504
44	4	50	0	504
45	4	50	0	504
46	4	50	0	504
47	4	50	0	504
48	4	50	-250	504
49	4	50	0	504
50	4	50	0	504
51	4	50	0	504
52	4	50	0	504
53	4	50	0	504
54	4	50	0	504
55	4	50	0	504
56	4	50	0	504
57	4	50	-250	504
58	4	50	0	504
59	4	50	0	504
60	4	50	0	504
61	4	50	0	504
62	4	50	0	504
63	4	50	-250	504
64	1	100	0	504
65	1	100	-200	504
66	1	100	0	504
67	4	50	0	504
68	1	100	-250	504
69	4	50	0	504
70	2	100	0	504
71	4	50	0	504
72	4	50	0	504
73	2	100	0	504
74	4	50	0	504
75	4	50	0	504
76	4	50	0	504
77	4	50	0	504
78	4	50	0	504
79	2	100	0	504
80	2	100	0	504
81	4	50	0	504
82	4	50	0	504
83	2	100	0	504
84	2	100	0	504
85	4	50	0	504
86	4	50	0	504
87	4	50	0	504
88	4	50	-250	504
89	2	100	-1250	504
90	4	50	0	504
91	4	50	0	504
92	3	50	-50	504
93	1	100	-350	504
94	3	50	0	504
95	3	50	-25	504
96	4	50	0	504
97	2	100	0	504
98	2	100	0	504
99	2	100	0	504
100	4	50	0	504
